Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,,
2021-09-03,5633.310546875,6600.0,6600.0,6515.0,6560.0,35764500
2021-09-06,5611.97265625,6575.0,6605.0,6550.0,6600.0,36780000
2021-09-07,5607.70458984375,6570.0,6605.0,6570.0,6595.0,53902000
2021-09-08,5496.74560546875,6440.0,6595.0,6420.0,6550.0,77888000
2021-09-09,5607.70458984375,6570.0,6570.0,6410.0,6410.0,110074000
2021-09-10,5565.029296875,6520.0,6565.0,6495.0,6495.0,41483500
2021-09-13,5594.90234375,6555.0,6560.0,6525.0,6560.0,29929000
2021-09-14,5586.3671875,6545.0,6595.0,6495.0,6590.0,51990500
2021-09-15,5543.6904296875,6495.0,6550.0,6485.0,6545.0,44514000
2021-09-16,5547.9580078125,6500.0,6580.0,6480.0,6580.0,58672500
2021-09-17,5565.029296875,6520.0,6535.0,6480.0,6490.0,117540000
2021-09-20,5620.5087890625,6585.0,6590.0,6510.0,6570.0,73157500
2021-09-21,5539.42333984375,6490.0,6535.0,6470.0,6510.0,57115500
2021-09-22,5594.90234375,6555.0,6580.0,6500.0,6500.0,68722000
2021-09-23,5616.240234375,6580.0,6590.0,6545.0,6555.0,60998500
2021-09-24,5620.5087890625,6585.0,6585.0,6500.0,6500.0,60539500
2021-09-27,5616.240234375,6580.0,6595.0,6555.0,6585.0,55052500
2021-09-28,5565.029296875,6520.0,6560.0,6500.0,6540.0,80186000
2021-09-29,5616.240234375,6580.0,6580.0,6515.0,6520.0,74079000
2021-09-30,5974.7236328125,7000.0,7000.0,6595.0,6600.0,156848000
2021-10-01,5769.87548828125,6760.0,6900.0,6710.0,6900.0,103954500
2021-10-04,5940.58203125,6960.0,6960.0,6740.0,6740.0,74719000
2021-10-05,5927.77880859375,6945.0,6945.0,6860.0,6910.0,54986500
2021-10-06,6128.359375,7180.0,7180.0,6970.0,6980.0,174312000
2021-10-07,6111.28955078125,7160.0,7175.0,7080.0,7175.0,107263500
2021-10-08,6222.24853515625,7290.0,7300.0,7175.0,7200.0,94643500
2021-10-11,6192.375,7255.0,7290.0,7230.0,7240.0,47201000
2021-10-12,6247.85400390625,7320.0,7320.0,7245.0,7255.0,91067000
2021-10-13,6422.82861328125,7525.0,8250.0,7400.0,7400.0,210893300
2021-10-14,6614.873046875,7750.0,7900.0,7600.0,7600.0,138811900
2021-10-15,6529.52001953125,7650.0,7875.0,7450.0,7800.0,142378200
2021-10-18,6422.82861328125,7525.0,7675.0,7475.0,7650.0,116644300
2021-10-19,6401.4892578125,7500.0,7525.0,7350.0,7475.0,134601200
2021-10-21,6316.13671875,7400.0,7550.0,7350.0,7500.0,106120100
2021-10-22,6422.82861328125,7525.0,7550.0,7425.0,7450.0,96730700
2021-10-25,6422.82861328125,7525.0,7525.0,7400.0,7400.0,60329800
2021-10-26,6422.82861328125,7525.0,7600.0,7500.0,7600.0,70103000
2021-10-27,6358.8134765625,7450.0,7575.0,7425.0,7575.0,57067000
2021-10-28,6294.798828125,7375.0,7425.0,7350.0,7350.0,75271900
2021-10-29,6380.1513671875,7475.0,7475.0,7375.0,7450.0,60639200
2021-11-01,6316.13671875,7400.0,7550.0,7400.0,7550.0,38593400
2021-11-02,6230.783203125,7300.0,7425.0,7250.0,7375.0,90535400
2021-11-03,6273.46044921875,7350.0,7400.0,7250.0,7300.0,61621500
2021-11-04,6294.798828125,7375.0,7475.0,7375.0,7425.0,61081400
2021-11-05,6358.8134765625,7450.0,7475.0,7375.0,7475.0,43120400
2021-11-08,6465.50537109375,7575.0,7600.0,7450.0,7500.0,85441700
2021-11-09,6550.85791015625,7675.0,7675.0,7575.0,7600.0,101785800
2021-11-10,6529.52001953125,7650.0,7675.0,7575.0,7675.0,47503900
2021-11-11,6550.85791015625,7675.0,7750.0,7600.0,7700.0,55790000
2021-11-12,6422.82861328125,7525.0,7750.0,7525.0,7750.0,52590100
2021-11-15,6401.4892578125,7500.0,7625.0,7500.0,7625.0,67344200
2021-11-16,6380.1513671875,7475.0,7475.0,7325.0,7400.0,98616900
2021-11-17,6487.20068359375,7575.0,7575.0,7425.0,7500.0,61968100
2021-11-18,6337.33203125,7400.0,7500.0,7400.0,7425.0,78839600
2021-11-19,6358.74267578125,7425.0,7450.0,7375.0,7425.0,68203700
2021-11-22,6401.56103515625,7475.0,7525.0,7400.0,7425.0,66328300
2021-11-23,6401.56103515625,7475.0,7500.0,7400.0,7400.0,43477500
2021-11-24,6401.56103515625,7475.0,7575.0,7425.0,7575.0,35181400
2021-11-25,6358.74267578125,7425.0,7525.0,7425.0,7450.0,40216100
2021-11-26,6230.2822265625,7275.0,7450.0,7250.0,7400.0,113288400
2021-11-29,6337.33203125,7400.0,7425.0,7175.0,7275.0,87907900
2021-11-30,6230.2822265625,7275.0,7425.0,7275.0,7325.0,144923700
2021-12-01,6251.69189453125,7300.0,7450.0,7275.0,7275.0,76538100
2021-12-02,6422.97119140625,7500.0,7500.0,7300.0,7375.0,66831000
2021-12-03,6315.92236328125,7375.0,7525.0,7350.0,7525.0,63283700
2021-12-06,6294.5126953125,7350.0,7475.0,7350.0,7450.0,56944100
2021-12-07,6294.5126953125,7350.0,7475.0,7350.0,7450.0,51258200
2021-12-08,6358.74267578125,7425.0,7475.0,7400.0,7450.0,74775000
2021-12-09,6294.5126953125,7350.0,7450.0,7350.0,7400.0,54886400
2021-12-10,6315.92236328125,7375.0,7375.0,7275.0,7325.0,91092400
2021-12-13,6251.69189453125,7300.0,7400.0,7300.0,7375.0,59977100
2021-12-14,6251.69189453125,7300.0,7375.0,7275.0,7300.0,49763600
2021-12-15,6251.69189453125,7300.0,7375.0,7275.0,7300.0,52477600
2021-12-16,6230.2822265625,7275.0,7400.0,7275.0,7375.0,95171400
2021-12-17,6422.97119140625,7500.0,7500.0,7300.0,7325.0,107096800
2021-12-20,6315.92236328125,7375.0,7400.0,7325.0,7350.0,74753000
2021-12-21,6315.92236328125,7375.0,7400.0,7325.0,7325.0,52386100
2021-12-22,6273.10205078125,7325.0,7425.0,7325.0,7425.0,33232000
2021-12-23,6251.69189453125,7300.0,7350.0,7300.0,7325.0,37136400
2021-12-24,6251.69189453125,7300.0,7350.0,7300.0,7300.0,30802100
2021-12-27,6294.5126953125,7350.0,7350.0,7300.0,7300.0,20722100
2021-12-28,6294.5126953125,7350.0,7400.0,7325.0,7375.0,39343800
2021-12-29,6251.69189453125,7300.0,7375.0,7300.0,7350.0,42079500
2021-12-30,6251.69189453125,7300.0,7350.0,7300.0,7350.0,49954700
2022-01-03,6273.10205078125,7325.0,7400.0,7300.0,7325.0,54287400
2022-01-04,6337.33203125,7400.0,7450.0,7325.0,7325.0,70624000
2022-01-05,6380.15185546875,7450.0,7525.0,7375.0,7450.0,76164900
2022-01-06,6401.56103515625,7475.0,7525.0,7425.0,7500.0,63657100
2022-01-07,6551.4306640625,7650.0,7700.0,7500.0,7550.0,143433300
2022-01-10,6508.6103515625,7600.0,7650.0,7550.0,7575.0,45351900
2022-01-11,6594.25048828125,7700.0,7700.0,7625.0,7650.0,110334600
2022-01-12,6594.25048828125,7700.0,7700.0,7650.0,7700.0,62606000
2022-01-13,6594.25048828125,7700.0,7750.0,7650.0,7700.0,50025200
2022-01-14,6722.71044921875,7850.0,7850.0,7650.0,7700.0,65898700
2022-01-17,6637.07080078125,7750.0,7900.0,7700.0,7900.0,63902600
2022-01-18,6572.84033203125,7675.0,7775.0,7550.0,7775.0,71476300
2022-01-19,6572.84033203125,7675.0,7725.0,7575.0,7650.0,60389700
2022-01-20,6658.47998046875,7775.0,7775.0,7625.0,7725.0,59925500
2022-01-21,6808.349609375,7950.0,7950.0,7700.0,7775.0,63370500
2022-01-24,6679.890625,7800.0,7850.0,7775.0,7825.0,40278300
2022-01-25,6658.47998046875,7775.0,7775.0,7625.0,7675.0,106796900
2022-01-26,6594.25048828125,7700.0,7750.0,7650.0,7700.0,53350200
2022-01-27,6679.890625,7800.0,7800.0,7625.0,7625.0,71945100
2022-01-28,6658.47998046875,7775.0,7825.0,7700.0,7800.0,70595000
2022-01-31,6530.0205078125,7625.0,7775.0,7625.0,7775.0,68122000
2022-02-02,6679.890625,7800.0,7800.0,7675.0,7775.0,65308100
2022-02-03,6615.66064453125,7725.0,7825.0,7700.0,7800.0,35100600
2022-02-04,6615.66064453125,7725.0,7800.0,7700.0,7750.0,39324700
2022-02-07,6679.890625,7800.0,7800.0,7700.0,7775.0,56813200
2022-02-08,6615.66064453125,7725.0,7850.0,7725.0,7750.0,61883100
2022-02-09,6808.349609375,7950.0,7950.0,7800.0,7850.0,108922200
2022-02-10,6637.07080078125,7750.0,7950.0,7750.0,7950.0,93277000
2022-02-11,6701.30029296875,7825.0,7825.0,7650.0,7675.0,71968800
2022-02-14,6594.25048828125,7700.0,7775.0,7700.0,7750.0,57710700
2022-02-15,6744.1201171875,7875.0,7875.0,7725.0,7750.0,55617000
2022-02-16,6829.759765625,7975.0,7975.0,7825.0,7850.0,77055100
2022-02-17,6765.52978515625,7900.0,7925.0,7800.0,7850.0,48704600
2022-02-18,6786.939453125,7925.0,7950.0,7850.0,7950.0,56813400
2022-02-21,6808.349609375,7950.0,7975.0,7900.0,7925.0,43821700
2022-02-22,6765.52978515625,7900.0,7950.0,7850.0,7900.0,80095500
2022-02-23,6893.990234375,8050.0,8100.0,7875.0,7900.0,99240300
